Country,Code,Year,Other sources (tonnes),Waste (tonnes),Industry (tonnes),Residential & commercial (tonnes),Transport (tonnes),Agriculture (tonnes),Forestry (tonnes),Land use sources (tonnes),Energy (tonnes)
Mongolia,MN,1990,445257.4,264134.8,341037.2,3456059.2,1531528.2,14308620.7,16500000,26928522.7,9494868
Mongolia,MN,1991,346090.7,271441.1,177555,3734415.9,1263976.9,14755500.9,16500000,26925753.4,9158728.8
Mongolia,MN,1992,623849.2,274074.2,132685.6,2610388.4,1430098.2,14562516,16500000,26922947.6,8640494.4
Mongolia,MN,1993,438151.7,276877.5,94950.5,2498353.2,1307285.8,14408402.5,16500000,26920104.7,8011452.4
Mongolia,MN,1994,336730.5,281681.8,104939.8,2333996.1,1140679.1,14194535.7,16500000,26917223.9,7542730.7
Mongolia,MN,1995,433608.7,288456.2,101724.7,1984198.2,1160756.8,15071140.9,16500000,26914304.5,7704194.9
Mongolia,MN,1996,259897.9,293249.5,97094.7,1890934.7,1275267.2,15835843.4,16500000,26605349.6,9129077.6
Mongolia,MN,1997,252416.9,299482,97690,1051023.6,975323.8,16736928.1,16500000,32588516.5,8982649.2
Mongolia,MN,1998,142428.7,307229.7,92936.8,848034.7,902870.1,17044219.4,16500000,26715266.7,9421966
Mongolia,MN,1999,113163.4,313153.9,89754.3,1332584,961464.8,17574591.4,16500000,26008010.4,9148699.5
Mongolia,MN,2000,129859.7,319171.7,82409.8,1224108.4,1161351.6,17894204.6,16500000,29119970.2,9133067.8
Mongolia,MN,2001,104858.1,320907.8,69454.3,1634365.5,1259700.2,15578126.2,15400000,25665439.3,8864011.5
Mongolia,MN,2002,140841.8,326721.3,116039.6,1487189.1,1330764.8,13307716.8,15400000,27817256,9647009.9
Mongolia,MN,2003,105561.5,331188,120537.6,1505307.8,1166937.3,13239643.9,15400000,24289888.8,9032529.2
Mongolia,MN,2004,100162.2,336762.8,73483.4,1410493.6,1367198.9,12866029.3,15400000,25029599.8,7601035.7
Mongolia,MN,2005,80102.5,342428.2,95525.8,1557904.6,1381566.8,13769582.8,15400000,24516664.5,7888583
Mongolia,MN,2006,92081.7,348217.7,107777.8,1714994.8,1526751,15262804.4,16133333.3,15185782.3,8428550.1
Mongolia,MN,2007,94904.7,354200.2,124951.8,1619637.8,1805926.1,16912857.3,16133333.3,14351954.8,9015013.6
Mongolia,MN,2008,79987.1,360423.2,124115.8,1803857.9,1572720.7,17263051.2,16133333.3,13696035.2,9423121.1
Mongolia,MN,2009,75559.5,366841,116378.8,2551822.9,1422824.4,17434584.4,16133333.3,8917746.9,9812049.7
Mongolia,MN,2010,67811.6,373504.4,125011.8,2090080.9,1322383.3,14355277,16133333.3,8217314.8,10969511.4
Malta,MT,1990,16794.5,138568.5,15781.3,96382.9,460551.4,111806.5,0,0,1792018.2
Malta,MT,1991,16155.3,144612.7,16164.1,99028.3,515988.3,114825.5,0,0,1620618.5
Malta,MT,1992,16137.9,149417.4,16189.4,104319.1,533996.3,119725.7,0,0,1553387.5
Malta,MT,1993,20334.2,154675.3,17568.4,104319.1,605231.5,117865.7,0,0,2131134.9
Malta,MT,1994,18593.3,160437.5,20421.9,104319.1,605231.5,115755.4,0,0,1825423
Malta,MT,1995,19983.2,167928.3,24559.3,110367.1,703267.7,109505.3,0,0,1595380.3
Malta,MT,1996,17804.7,173236.1,30579.3,150823.8,554908,108009.8,0,0,1643258.2
Malta,MT,1997,20098.2,180241.5,37186.3,132939.6,761140.3,111497.7,0,0,1609679
Malta,MT,1998,19199.6,182916.1,47849.7,96269.1,661671.3,108205.9,0,0,1644668.5
Malta,MT,1999,18621.6,185627.7,57625.2,111390.1,607040.3,105894.6,0,0,1717113.9
Malta,MT,2000,16061.5,189018.8,65918.5,87017.5,427000,103200.9,0,0,1688400.8
Malta,MT,2001,19595,191801.6,78573.5,87017.5,563000,102697.1,0,0,2029588
Malta,MT,2002,15399,195339.8,92584.8,95756.3,369000,102412.9,0,0,1706971.2
Malta,MT,2003,18038.6,199225.1,102802,104406,608000,102881.4,0,0,1849711.6
Malta,MT,2004,18079.6,203179.3,114336.3,107422.5,536000,98856.5,0,0,1958787.6
Malta,MT,2005,18883.1,206990.2,130303.3,61963.4,587000,103514.2,0,0,2079528.4
Malta,MT,2006,17573.9,209825.9,144038.2,64158.2,526000,105301.6,0,0,2019127.8
Malta,MT,2007,18554.5,212669.7,160307.6,64158.2,541000,101244.1,0,0,2149044.2
Malta,MT,2008,11038.6,198847.9,173120.2,63847.3,431000,101223.5,0,0,1165948.2
Malta,MT,2009,10154.2,202465.3,187229.4,49213.5,370000,89187.6,0,0,1095263.5
Malta,MT,2010,10455.2,206156.9,194781.7,60740.2,428000,86060.1,0,0,1095805.1
Mauritius,MU,1990,4540.1,169762.2,30405.4,383964.1,360035.6,160044.6,-25666.7,43.2,436933.3
Mauritius,MU,1991,4575,172179.6,30700.1,433095.4,338323.5,156419.2,-25666.7,43.2,457722
Mauritius,MU,1992,5032,175703.8,31089.8,430079.8,392019.8,159311.1,-25666.7,43.2,477914
Mauritius,MU,1993,4872.2,176728.9,31463.6,428476.5,400252.2,153041.8,-25666.7,43.2,455218.6
Mauritius,MU,1994,4808.1,178650.5,32036.5,420950.7,388724.4,166822.6,-25666.7,43.2,449079.6
Mauritius,MU,1995,5167.5,183050.6,32665,521137.9,431294.6,170909.8,-25666.7,43.2,474504.8
Mauritius,MU,1996,5394.6,186957.2,33444.7,471878.9,441143.3,176027.1,-25666.7,0,500873.4
Mauritius,MU,1997,5571.9,190548.3,34228.1,532403.5,456411.5,164547.1,-25666.7,0,528215.2
Mauritius,MU,1998,5904.2,193759.7,35235.2,347892.5,483456.2,166573.3,-25666.7,246.4,716886.4
Mauritius,MU,1999,6120.7,190904.5,36467.6,374389.3,503417.4,180879,-25666.7,0,781914.1
Mauritius,MU,2000,24573.4,198204.4,39328.4,458644.9,561138.6,181608,-25666.7,0,946949.6
Mauritius,MU,2001,27028.7,203409.7,41290.9,651886.4,614523.8,136920.7,183333.3,182615.8,1093376.8
Mauritius,MU,2002,24059.4,205026.8,43401.7,496814.7,540023.6,152111.1,183333.3,182602.9,986513.5
Mauritius,MU,2003,25164.5,208678,45632,516821.4,563385,149844.6,183333.3,182589.5,1023516.7
Mauritius,MU,2004,26839.2,216150.7,48514.1,571004.1,598054.3,145501.3,183333.3,182575.6,1118132.8
Mauritius,MU,2005,27970.1,217188.1,51801.6,600582.4,633817,139703.1,183333.3,182561.2,1177087.4
Mauritius,MU,2006,27719.8,221648.2,54004.6,641893,631639.1,133184.9,-7333.3,0,1184518.5
Mauritius,MU,2007,28198.3,224763.2,58765.7,676841.3,650089.1,143325,-7333.3,0,1208628.5
Mauritius,MU,2008,29411.4,228965.3,61286.8,716019.4,685225.6,136622.7,-7333.3,0,1281500.2
Mauritius,MU,2009,29891.8,233589.2,64558.6,755165,702461.2,135000.3,-7333.3,0,1316350.8
Mauritius,MU,2010,30372.3,238475.5,67720.3,793310.6,720597.7,128757,-7333.3,0,1351171.2
Malawi,MW,1990,190967.8,851210.9,79269.2,577421.5,251026.6,2109716.5,5133333.3,7976275.6,753093.2
Malawi,MW,1991,142736.4,873826.2,84669.2,614735.9,305896.1,2218887.2,5133333.3,7978515.2,777512.4
Malawi,MW,1992,277622.1,889978.4,82648.8,589787.3,283211.8,2219371.3,5133333.3,7980793,798623
Malawi,MW,1993,112990,917470.4,85790.2,594636.5,271209.1,2261152.8,5133333.3,7983109.9,767526.4
Malawi,MW,1994,147468.6,940214.5,88463.3,613186.4,289147.9,1845400.1,5133333.3,7985467,821944.2
Malawi,MW,1995,156182,978707.2,85240.2,622090.8,316055.4,2043775.7,5133333.3,7987865.2,810177.2
Malawi,MW,1996,120728.9,1027899.3,72982.9,610740.4,321359.3,2174684.6,5133333.3,8149322.4,818740.2
Malawi,MW,1997,110337.7,1075432.2,111713.2,618722.1,324911.9,2161202.8,5133333.3,8065073.2,832719.5
Malawi,MW,1998,133475.2,1128305.1,93987,604052.9,337760.9,2308910.4,5133333.3,8118439.6,855853.3
Malawi,MW,1999,99246.2,1165294.8,118210.5,627232.1,353976.9,2258738.9,5133333.3,7871390.5,881338.4
Malawi,MW,2000,99237.1,1202244.3,105377.4,634160.4,333795.3,2401550.2,5133333.3,8312292.1,897871.4
Malawi,MW,2001,89191.1,1233070.2,116703.6,627404.9,341914.5,2217398.2,5866666.7,9496460.5,919385.3
Malawi,MW,2002,93926.3,1261203,113671.7,601905.9,331605.3,2476113.8,5866666.7,9675135,937784.6
Malawi,MW,2003,103667.8,1278867.3,117008.3,612780.4,333599,2756228,5866666.7,10536929.6,957524.5
Malawi,MW,2004,85005.9,1298009.3,102513.1,636511.1,344514.5,2739259.5,5866666.7,9869755.9,980499.2
Malawi,MW,2005,102872.4,1322994.6,121432.2,623793,367578.2,2806016,5866666.7,10073429.7,1004663.8
Malawi,MW,2006,99640.9,1346473.2,130367.5,615641.4,371116,3016991.4,5133333.3,9191825,1026992.4
Malawi,MW,2007,100594.6,1372020.5,126720.6,658819,385468.5,3324311.8,5133333.3,9183227.2,1051908.6
Malawi,MW,2008,100611.6,1397715.5,148353.8,632938.5,399914.2,3680507.7,5133333.3,9529549.3,1077851.8
Malawi,MW,2009,99857.9,1424288.9,140117.4,636321.6,410359.9,3688469.8,5133333.3,9133737,1103211.5
Malawi,MW,2010,99104.5,1451865.3,151850.9,639702.6,421904.6,4261551.5,5133333.3,9674857.5,1129106.7
Mexico,MX,1990,3050161.3,16591417.2,27132136.1,31065943.5,87260527.7,81179989.5,17233333.3,23425855.2,199056180.9
Mexico,MX,1991,3292676.8,17007195.6,27331852.5,32163067,93772336.7,78984642.3,17233333.3,23436019.9,192223600.9
Mexico,MX,1992,3196775.1,17321302.7,27107843.7,34331663.5,95217981.6,77792665,17233333.3,23446240.2,190597451.8
Mexico,MX,1993,3279606,17575407.9,27303478.3,35224833.4,98905720.5,78354999.8,17233333.3,23456516.6,183298394.4
Mexico,MX,1994,3299367.5,17980582.9,29374020.3,35753883,100664086.5,78353278.8,17233333.3,23466849.5,199791892.5
Mexico,MX,1995,3124188.5,18340599.6,27121435.9,36182644.2,96840026.3,76824712.8,17233333.3,23477239.5,202558198.4
Mexico,MX,1996,3074713.9,18910289.2,28514334.6,35728480.2,94164153.8,76392870.5,17233333.3,22819920.3,214130409.7
Mexico,MX,1997,3009107.1,19239879.1,27469583.1,36088193.3,96067499,78370095.4,17233333.3,23040426.2,228144974.8
Mexico,MX,1998,4646468.8,19664415.5,26907066.7,37218995.7,99101482.4,80035078.4,17233333.3,30603793.4,248165431.1
Mexico,MX,1999,3126266.1,20196533,26821393,32900844.4,98661617.6,78189437.4,17233333.3,26261043.1,243513234.2
Mexico,MX,2000,3371657,20460746.6,26457838.4,35677488.5,107446458.5,79143762.7,17233333.3,26284687.2,240717821.5
Mexico,MX,2001,3183767.9,20905325.4,24430435.8,35152793.6,108611908.9,79691833.5,17600000,17582522.3,243946128.3
Mexico,MX,2002,3200226.4,21289706.9,24578114.3,35128505.1,110350047.7,77604016.6,17600000,17834903.2,251422324.8
Mexico,MX,2003,3455713.5,21702480.4,25346464.4,34370918.4,117506313.1,78201488.9,17600000,21197115.3,249192504.3
Mexico,MX,2004,3070100.5,21946007.7,26593993,35311927.4,123517626.2,77975103.4,17600000,17375281.1,251651526.2
Mexico,MX,2005,3297856,22268003.1,27753039.9,34551697.6,129780624.1,79859278.6,17600000,19563041.4,268558777.3
Mexico,MX,2006,3101996.1,22550587.5,29191411,35515184.6,138968969.2,79109264.3,11000000,14796791.8,276194770.9
Mexico,MX,2007,3069814.1,22506125.4,30698772.7,35355879.5,145879117.7,80326046.2,11000000,14740469.8,284627659.1
Mexico,MX,2008,3104787.6,22489997.5,33993384.5,35284145,145859355,79968710.5,11000000,14552047,275880164.7
Mexico,MX,2009,2976326.1,21974342.6,44421038.6,34149189.4,141042625.4,81260075.3,11000000,14802493.3,279610689
Mexico,MX,2010,3043155.9,21421457.8,57585793.4,34863363.1,145300522.6,82004803.2,11000000,13645424,294533713.4
Malaysia,MY,1990,1239884.7,3302110.7,5028840.5,2692720.9,14452637.7,11250878.5,81400000,81909091.1,42263219.7
Malaysia,MY,1991,1075087.6,3466537.3,5939268.9,3107205.7,15541930.9,11393978.1,81400000,81751426,51926192.7
Malaysia,MY,1992,1687208.2,3635788.9,6573592.8,4157404.2,16598620.9,11699463.4,81400000,81592650.8,53004343.5
Malaysia,MY,1993,1322182.7,3793931.4,6799994.5,3251146.4,16908349.9,11828058.6,81400000,81432753.6,61401141.1
Malaysia,MY,1994,1145730.6,3988277,7289077.9,5016654.3,18654900.7,11875968.4,81400000,81271722.7,62601930.4
Malaysia,MY,1995,1389754.9,4185353.8,7647769.5,5463011.3,19772597.6,11824755,81400000,81109545.7,67919519.5
Malaysia,MY,1996,1066939.5,4386395.2,8356745.3,7060005.1,22578539.3,11628873,81400000,78886601.6,78996508.3
Malaysia,MY,1997,1096744.6,4607511.6,8380645.8,5169422.6,26063529.3,12223938.4,81400000,80560086.8,81331660.7
Malaysia,MY,1998,2228271,4814342.1,7327675.2,4656109.6,24189677.6,12685001.2,81400000,108511598.9,85758352.5
Malaysia,MY,1999,984161,5038155.1,7436150.7,4749893.1,29569441.2,12206933.5,81400000,77594324.2,88868908.8
Malaysia,MY,2000,952232.8,5258676,10303956.8,4810679.2,31314113,12164668.9,81400000,77404325.4,95221680.4
Malaysia,MY,2001,880018.5,5464173.4,9646020,4701626.2,33930528.3,12131408,105600000,101019529.8,97478791.4
Malaysia,MY,2002,1247505.1,5653761.9,13802508.9,5080683.5,34758654.3,12918441,105600000,107236840.4,102801309.9
Malaysia,MY,2003,954461.7,5834659.6,15170233.4,4514138.6,36984478.2,12891195.5,105600000,103335722.3,107473370.6
Malaysia,MY,2004,1221507.6,5995165.4,14786930.3,4777565.9,39727117.4,14001434.2,105600000,107587657.4,116927870
Malaysia,MY,2005,1323823.3,6143653.1,15947807.7,5109616.9,39699184.8,14460788.1,105600000,108673417.7,134377616.6
Malaysia,MY,2006,812372.1,6300183.7,16524172.6,5746887.6,37653234.7,14103384.3,-60133333.3,40390720.8,140615806.7
Malaysia,MY,2007,851751.7,6408248.4,17164095.3,5957599.2,40210286.9,15022749.8,-60133333.3,41637836.3,151472091.8
Malaysia,MY,2008,943291.2,6479922.6,17306801.5,5913494.2,40010380.4,16381127.6,-60133333.3,39984483,160114992.6
Malaysia,MY,2009,1708073.7,6528346.2,17434652.5,4908169.6,39102372.7,16822059.6,-60133333.3,49283620.7,145728324.7
Malaysia,MY,2010,964111.9,6439431.6,18606971.6,6287006.6,40313382.9,14967894.4,-60133333.3,44146700,160100887.6
Mozambique,MZ,1990,1019681.1,1534972.8,99783.6,1597281,609061.7,13952940,35200000,36343671.4,851267
Mozambique,MZ,1991,738950.9,1578537.6,93348.5,1536316.1,500270.3,14020895,35200000,36341486.1,864967.4
Mozambique,MZ,1992,1503780.7,1627687.6,99301.9,1568722,688575.3,14101510.1,35200000,36339278.5,842301.8
Mozambique,MZ,1993,577529.4,1685773.3,93968,1626504.7,849704.4,14211828.8,35200000,36337048.4,868238.8
Mozambique,MZ,1994,781411.7,1734104.6,96947.4,1685442.4,697099.1,14271856.6,35200000,36334795.5,888662.7
Mozambique,MZ,1995,820809.6,1793208.5,137178,1782512.2,733349.8,14708776.8,35200000,36332519.3,893868.7
Mozambique,MZ,1996,617166.1,1832606.6,155371.7,1683648.4,813813.1,14675249,35200000,37093898.2,730350.7
Mozambique,MZ,1997,562366.4,1870575.8,176637.1,1712627.4,828546.5,13226128.4,35200000,36216339.6,762034.7
Mozambique,MZ,1998,961825.7,1913622.3,177297.8,1759415.7,843085.2,15118883.4,35200000,36792822.7,828685.5
Mozambique,MZ,1999,723286.6,1958570,185014.4,1741869.4,848901.2,14272530,35200000,36433971.8,859347.7
Mozambique,MZ,2000,917864.5,2015437.1,324552,1955383.3,849069.5,13091060.2,35200000,35163244.6,910535.1
Mozambique,MZ,2001,891503,2084568.4,757981.3,1829271.9,815069.5,14568596.9,35933333.3,35893931.6,1075911.5
Mozambique,MZ,2002,683817.8,2170242.6,777143.8,1809453.1,908333.6,13008314.5,35933333.3,35951957.1,1222710.1
Mozambique,MZ,2003,785339.8,2259342.7,1186083.6,1876020.1,1193058,16020582.4,35933333.3,36833129.7,1495573.6
Mozambique,MZ,2004,709896.1,2349696.7,1453319.1,1813424.2,1136090.1,14843893.9,35933333.3,36050492.2,2052691.1
Mozambique,MZ,2005,852618.8,2437184.6,1453947,1800663.8,1041729.8,16157777.9,35933333.3,37072172.2,2426318.1
Mozambique,MZ,2006,59022.4,2528769.4,1525673.3,1789369.7,1133058,14732311.1,30066666.7,36310163.1,2791780.9
Mozambique,MZ,2007,63784.4,2622446.2,1616316.5,1809379.4,1395282.4,16052350.2,30066666.7,36939509.6,3051873
Mozambique,MZ,2008,60178.3,2718937.4,1537151.4,1782236.4,1572250.4,17548144,30066666.7,37442426.9,3407587.7
Mozambique,MZ,2009,60414.6,2817142.5,1541721.5,1867911,1761447.8,16018685.6,30066666.7,35505246,3647379
Mozambique,MZ,2010,74808.3,2919060.4,1579404.7,1985971,1948414.9,18013511.8,30066666.7,37822656,3991685.5
Namibia,NA,1990,110319.4,147937.2,11884.3,490886,634203.9,6989069.2,7722000,9008189.9,161335.8
Namibia,NA,1991,84164.1,153516.4,11950.5,685767.5,592016.6,7161204.6,7722000,9008187.9,166565.5
Namibia,NA,1992,158944.8,158702.7,11158.4,708997.6,636126.7,7002408.5,7722000,9008186,136009.3
Namibia,NA,1993,69862.9,163912.9,10896.2,729138.1,665743.3,6795634.6,7722000,9008184,331669.2
Namibia,NA,1994,91027.2,170472.7,9812,777139.7,709674.4,6766372.1,7722000,9008181.9,348545.8
Namibia,NA,1995,94944.3,177827.3,11697.9,807500.8,770931.7,6729657.9,7722000,9008179.8,163023.2
Namibia,NA,1996,78400.3,186011.9,30765.8,84246.6,1120550.3,6546757.3,7722000,8759022.8,343998.3
Namibia,NA,1997,72066.1,195596.4,281900.6,59796.9,1099639.8,6348979,7722000,8668058.2,347308.8
Namibia,NA,1998,63390.7,204996.8,286149.1,60777.5,1144710.2,6882484.2,7722000,9003360.4,343569.3
Namibia,NA,1999,141976.9,216306.9,210627.3,61111.3,1123384.6,6893862.9,7722000,8968732,326754.7
Namibia,NA,2000,189164.3,227521.7,211569.4,571583.1,1176261.7,7634153.5,7722000,9528572.9,322200.4
Namibia,NA,2001,151280.4,236075.9,208598.6,762299.6,1322963.1,6930739.1,7861333.3,9267052.9,364126
Namibia,NA,2002,200507.4,244709.5,204616,784722.7,1438100.6,6230045.3,7861333.3,9476233.6,375492.8
Namibia,NA,2003,177904.9,252867.1,195610.7,811196.5,1550417.4,6084731.5,7861333.3,8952416.9,382873.9
Namibia,NA,2004,191018.4,261416.9,197598.5,865917.7,1659602.2,6394844.9,7861333.3,8855314.3,360752
Namibia,NA,2005,183438.1,270163.4,204572.7,902735.9,1745760.6,7151703.7,7861333.3,9199077.1,416356.4
Namibia,NA,2006,28819.4,278459.4,204657.4,927296.9,1791919,8130185.7,7890666.7,8278971.8,521105.6
Namibia,NA,2007,61636.6,287058,204735.5,964047.7,1898077.4,7144093,7890666.7,9013105.1,561037.1
Namibia,NA,2008,30272.3,295857.3,204803.6,988642.2,1984235.9,6330888,7890666.7,9514421.6,403880.5
Namibia,NA,2009,37591.3,304809.7,204893.9,1047758.2,2197662.2,8111123.7,7890666.7,8939206.9,404233.3
Namibia,NA,2010,37527.5,314029.1,204963.2,1115650.2,2294528.1,7579841.6,7890666.7,9061466.7,422186.5
Nigeria,NG,1990,865096.9,9841054.9,2815797,9021539.7,11781977.7,36668393.9,183700000,188441758,81113056.5
Nigeria,NG,1991,753149,10194710.4,3052770,9053260.7,15364957.6,38129098.9,183700000,188253713.6,87595843.2
Nigeria,NG,1992,928069.8,10575218.3,2956764,10104812.2,18746211.9,38629877.5,183700000,188056510.7,96913194.8
Nigeria,NG,1993,834280.8,10981335.6,2797560.8,9538438.1,16101447.2,39648476.8,183700000,187849463.6,99502869.5
Nigeria,NG,1994,766003.2,11320436,1425328.2,9015134,12926491.6,40670642.2,183700000,187631816.5,91216771
Nigeria,NG,1995,832535.5,11762144.2,1500381.4,9386753.4,12177228.4,41384745.9,183700000,187402733.7,98696291.5
Nigeria,NG,1996,851970.1,12159446.8,1993589.4,9772118,13629274.1,42270979.3,183700000,188210037.7,115705033.6
Nigeria,NG,1997,851614.6,12569948.4,1982605.8,9782074,13044005.9,44123644.7,183700000,186338055.2,107486817.2
Nigeria,NG,1998,891227,13034803.7,2173870.1,9827877.1,15995272.8,46791505.1,183700000,187670963.8,96956375.7
Nigeria,NG,1999,900717.6,13480243,2162496.2,9809674.6,18512753.3,47460064.3,183700000,185731250.8,93668106.1
Nigeria,NG,2000,958602.5,13886212,1968401.1,9835565.2,20757845.8,48066181.1,183700000,186420172.6,104453664
Nigeria,NG,2001,1124536.6,14308451.5,2657226,11108053.1,23383471,49415605.9,145200000,192517336.2,103843787.2
Nigeria,NG,2002,1026098.3,14743534.2,2622518.2,10860199.5,25591513.4,49657382.8,145200000,186754203,88976100.7
Nigeria,NG,2003,911790.9,15206447.5,2846227.7,9513156.5,26265888.2,50947892.7,145200000,189136888.4,100687866.8
Nigeria,NG,2004,981307.3,15666887.4,2943222,8145650.3,23311201.7,51104472.4,145200000,192152812.9,102963521.5
Nigeria,NG,2005,987345.9,16107455.6,3219618.6,9648797.5,27557845.8,55527070.3,145200000,193840136.9,99357735.3
Nigeria,NG,2006,2139750.3,16565479.2,3549040,8544909.1,23178170.2,54949683.2,170133333.3,192870094,93832410.2
Nigeria,NG,2007,3563201.9,16467638,4172241.3,7502856.8,21638532.4,53930974.2,170133333.3,191409488.7,89152078.5
Nigeria,NG,2008,2829602.2,16441704.5,4426138.5,8782874.7,27364957.6,54222672.3,170133333.3,188027666.8,89322778.9
Nigeria,NG,2009,2341087,16473101,3759081.8,8277758.5,26030886.9,51902994.6,170133333.3,185594544.5,73590791.7
Nigeria,NG,2010,2692115.6,16549798.7,4060050.5,8330346,17196265.3,55848739.7,170133333.3,187770323.9,77330628.1
Nicaragua,NI,1990,130439.2,778800.5,80867.4,483768.2,744234.9,6112956,28783700,28996634.6,969339.6
Nicaragua,NI,1991,153324.3,799470.6,124978.1,430165.7,807014.5,4890155.3,28783700,28996700.3,930466.9
Nicaragua,NI,1992,149364.4,819231.9,141497.6,447739.6,923958.8,5399181.6,28783700,28996768.1,1097257.3
Nicaragua,NI,1993,163648.6,840943.4,132996.3,457270.8,949442.6,6004712.4,28783700,28996838.1,1047211.9
Nicaragua,NI,1994,167513.8,860105,153922.9,531748.3,1013118.9,5965112.4,28783700,28996910.3,1214609.9
Nicaragua,NI,1995,185126.6,883408.9,172240.9,472453.3,1114724,5258498.3,28783700,28996984.9,1308426.2
Nicaragua,NI,1996,200925.4,909594,181727.3,509480.4,1170791.5,5098953.7,28783700,28956753.6,1407479.5
Nicaragua,NI,1997,200413.5,938303.4,195646.4,511831.5,1235359.1,5498910,28783700,29034170.2,1536647.5
Nicaragua,NI,1998,382677,967489.3,200793.3,525746.7,1346489.5,5359751.5,28783700,29533194.5,1866017.5
Nicaragua,NI,1999,215083,1003106.5,195833.5,567734.2,1406425.3,6264959.8,28783700,29018263.5,1880245.9
Nicaragua,NI,2000,241479.1,1037279.2,204108.9,575202.7,1445673.3,6461743.2,28783700,29047140.9,1959787
Nicaragua,NI,2001,230046.5,1067284.2,271646.3,564655.3,1471333.6,6467416,28814133.3,28851351.7,2130657.8
Nicaragua,NI,2002,232667.4,1099880.9,284779.6,585442.7,1531333.6,6738480,28814133.3,28846664.7,2191339.2
Nicaragua,NI,2003,247284.9,1128027.2,420986.5,647589.9,1520113,7088908.5,28814133.3,29340498.2,2279064
Nicaragua,NI,2004,222934.1,1157828.2,272119.7,796608,1428188.5,6830434.3,28814133.3,28891382.9,2423933.9
Nicaragua,NI,2005,231376.5,1187776.3,274257.8,794761.7,1433848.8,7107435.5,28814133.3,29135244.6,2387397.5
Nicaragua,NI,2006,227060.6,1216977.8,274605,801841.6,1473848.8,7276963.5,28770866.7,36391433.6,2212090.9
Nicaragua,NI,2007,240780.8,1248851,278968.8,740694,1646993.9,7269990.8,28770866.7,36414087.3,2471850.6
Nicaragua,NI,2008,240862.3,1282739.5,274332.6,729206.8,1675282.4,7241802.6,28770866.7,36418242.9,2419721.1
Nicaragua,NI,2009,242637.5,1317965.1,258683.5,714245.4,1882560.3,7433233.9,28770866.7,36378270.5,2424937.3
Nicaragua,NI,2010,253118.6,1355278.1,276045.5,749302.3,2039838.1,7477491.6,28770866.7,36363751.4,2490885
Netherlands,NL,1990,730726.9,12519475.8,25075467.9,37569917,26555506.7,21309006.9,-1283333.3,3653974,90499236.1
Netherlands,NL,1991,718192.1,12665995.8,25202071.9,44794950.5,26664519.7,21460103.4,-1283333.3,3653974,90919329
Netherlands,NL,1992,710694.2,12559450.3,24460337.1,41085360.5,27772171.7,21268563.6,-1283333.3,3653974,92603576.6
Netherlands,NL,1993,719609.4,12377457.1,24278070.1,42849877.5,28293816.5,20835772.4,-1283333.3,3653974,94663585.8
Netherlands,NL,1994,692145.1,12191942.1,25596965.4,40533657.9,28803646.1,20686885.9,-1283333.3,3653974,95570957.8
Netherlands,NL,1995,672553.4,11840212.9,25007030.7,40232805.3,29555827.9,20612918.6,-1283333.3,3653974,97369707.5
Netherlands,NL,1996,710813.7,11636681.2,25399880.9,46572037.4,30359733.8,20290421.2,-1283333.3,3654134.4,99662549.4
Netherlands,NL,1997,697972.7,11339625.3,25251998.4,39357578.7,30656366.5,19689042.4,-1283333.3,3653962.3,99012874.2
